sample_id,source_dataset,filename,relative_path,split,t1_path,t2_path,label_path,width,height,channels,mode,category,caption_count,sha256,valid,error_message,original_width,original_height,patch_size,patch_index,patch_x,patch_y,changed_pixel_count,changed_ratio,preprocessing_version,captions_joined
train_371,LEVIR-CD,train_371.png,raw/levir_cd/train/A/train_371.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_371.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_371.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_371.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,223,0.00021266937255859375,1.0.0,
train_372,LEVIR-CD,train_372.png,raw/levir_cd/train/A/train_372.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_372.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_372.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_372.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,1154,0.0011005401611328125,1.0.0,
train_373,LEVIR-CD,train_373.png,raw/levir_cd/train/A/train_373.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_373.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_373.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_373.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,839,0.0008001327514648438,1.0.0,
train_374,LEVIR-CD,train_374.png,raw/levir_cd/train/A/train_374.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_374.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_374.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_374.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,16276,0.015522003173828125,1.0.0,
train_375,LEVIR-CD,train_375.png,raw/levir_cd/train/A/train_375.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_375.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_375.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_375.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,85396,0.08143997192382812,1.0.0,
train_376,LEVIR-CD,train_376.png,raw/levir_cd/train/A/train_376.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_376.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_376.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_376.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,0,0.0,1.0.0,
train_377,LEVIR-CD,train_377.png,raw/levir_cd/train/A/train_377.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_377.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_377.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_377.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,7930,0.0075626373291015625,1.0.0,
train_378,LEVIR-CD,train_378.png,raw/levir_cd/train/A/train_378.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_378.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_378.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_378.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,6398,0.0061016082763671875,1.0.0,
train_379,LEVIR-CD,train_379.png,raw/levir_cd/train/A/train_379.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_379.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_379.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_379.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,8777,0.008370399475097656,1.0.0,
train_38,LEVIR-CD,train_38.png,raw/levir_cd/train/A/train_38.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_38.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_38.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_38.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,166557,0.15884113311767578,1.0.0,
train_380,LEVIR-CD,train_380.png,raw/levir_cd/train/A/train_380.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_380.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_380.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_380.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,61958,0.05908775329589844,1.0.0,
train_381,LEVIR-CD,train_381.png,raw/levir_cd/train/A/train_381.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_381.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_381.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_381.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,26095,0.024886131286621094,1.0.0,
train_382,LEVIR-CD,train_382.png,raw/levir_cd/train/A/train_382.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_382.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_382.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_382.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,5343,0.005095481872558594,1.0.0,
train_383,LEVIR-CD,train_383.png,raw/levir_cd/train/A/train_383.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_383.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_383.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_383.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,8557,0.008160591125488281,1.0.0,
train_384,LEVIR-CD,train_384.png,raw/levir_cd/train/A/train_384.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_384.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_384.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_384.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,0,0.0,1.0.0,
train_385,LEVIR-CD,train_385.png,raw/levir_cd/train/A/train_385.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_385.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_385.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_385.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,24854,0.023702621459960938,1.0.0,
train_386,LEVIR-CD,train_386.png,raw/levir_cd/train/A/train_386.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_386.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_386.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_386.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,45744,0.0436248779296875,1.0.0,
train_387,LEVIR-CD,train_387.png,raw/levir_cd/train/A/train_387.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_387.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_387.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_387.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,0,0.0,1.0.0,
train_388,LEVIR-CD,train_388.png,raw/levir_cd/train/A/train_388.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_388.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_388.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_388.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,0,0.0,1.0.0,
train_389,LEVIR-CD,train_389.png,raw/levir_cd/train/A/train_389.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_389.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_389.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_389.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,25270,0.024099349975585938,1.0.0,
train_39,LEVIR-CD,train_39.png,raw/levir_cd/train/A/train_39.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_39.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_39.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_39.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,67178,0.06406593322753906,1.0.0,
train_390,LEVIR-CD,train_390.png,raw/levir_cd/train/A/train_390.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_390.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_390.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_390.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,19926,0.019002914428710938,1.0.0,
train_391,LEVIR-CD,train_391.png,raw/levir_cd/train/A/train_391.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_391.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_391.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_391.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,108599,0.10356807708740234,1.0.0,
train_392,LEVIR-CD,train_392.png,raw/levir_cd/train/A/train_392.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_392.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_392.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_392.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,55003,0.05245494842529297,1.0.0,
train_393,LEVIR-CD,train_393.png,raw/levir_cd/train/A/train_393.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_393.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_393.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_393.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,32445,0.03094196319580078,1.0.0,
train_394,LEVIR-CD,train_394.png,raw/levir_cd/train/A/train_394.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_394.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_394.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_394.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,1554,0.0014820098876953125,1.0.0,
train_395,LEVIR-CD,train_395.png,raw/levir_cd/train/A/train_395.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_395.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_395.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_395.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,25282,0.024110794067382812,1.0.0,
train_396,LEVIR-CD,train_396.png,raw/levir_cd/train/A/train_396.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_396.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_396.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_396.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,148720,0.1418304443359375,1.0.0,
train_397,LEVIR-CD,train_397.png,raw/levir_cd/train/A/train_397.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_397.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_397.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_397.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,49518,0.04722404479980469,1.0.0,
train_398,LEVIR-CD,train_398.png,raw/levir_cd/train/A/train_398.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_398.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_398.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_398.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,4003,0.0038175582885742188,1.0.0,
train_399,LEVIR-CD,train_399.png,raw/levir_cd/train/A/train_399.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_399.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_399.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_399.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,30821,0.02939319610595703,1.0.0,
train_4,LEVIR-CD,train_4.png,raw/levir_cd/train/A/train_4.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_4.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_4.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_4.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,95835,0.09139537811279297,1.0.0,
train_40,LEVIR-CD,train_40.png,raw/levir_cd/train/A/train_40.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_40.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_40.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_40.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,72361,0.06900882720947266,1.0.0,
train_400,LEVIR-CD,train_400.png,raw/levir_cd/train/A/train_400.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_400.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_400.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_400.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,6082,0.0058002471923828125,1.0.0,
train_401,LEVIR-CD,train_401.png,raw/levir_cd/train/A/train_401.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_401.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_401.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_401.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,19067,0.01818370819091797,1.0.0,
train_402,LEVIR-CD,train_402.png,raw/levir_cd/train/A/train_402.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_402.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_402.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_402.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,15376,0.0146636962890625,1.0.0,
train_403,LEVIR-CD,train_403.png,raw/levir_cd/train/A/train_403.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_403.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_403.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_403.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,0,0.0,1.0.0,
train_404,LEVIR-CD,train_404.png,raw/levir_cd/train/A/train_404.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_404.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_404.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_404.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,8565,0.008168220520019531,1.0.0,
train_405,LEVIR-CD,train_405.png,raw/levir_cd/train/A/train_405.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_405.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_405.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_405.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,10245,0.009770393371582031,1.0.0,
train_406,LEVIR-CD,train_406.png,raw/levir_cd/train/A/train_406.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_406.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_406.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_406.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,327,0.00031185150146484375,1.0.0,
train_407,LEVIR-CD,train_407.png,raw/levir_cd/train/A/train_407.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_407.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_407.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_407.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,74369,0.0709238052368164,1.0.0,
train_408,LEVIR-CD,train_408.png,raw/levir_cd/train/A/train_408.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_408.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_408.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_408.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,0,0.0,1.0.0,
